Lat,Lon,City,State,Highlight,Decade,Count,Links
32.779506,-79.937069,"Charleston","South Carolina","History","1990",1,0
32.779506,-79.937069,"Charleston","South Carolina","Culture","All",1,0
32.779506,-79.937069,"Charleston","South Carolina","History","All",1,0
41.885847,-87.618123,"Chicago","Illinois","History","1990",2,0
36.841107,-119.800359,"Fresno","California","All","All",4,0
36.841107,-119.800359,"Fresno","California","All","1960",2,0
32.71852,-117.159316,"San Diego","California","All","1970",2,0
33.973093,-118.247896,"Los Angeles","California","Art","1970",3,0
33.973093,-118.247896,"Los Angeles","California","Science","1970",1,0
33.973093,-118.247896,"Los Angeles","California","Science","All",3,0
33.973093,-118.247896,"Los Angeles","California","All","1870",2,0
33.973093,-118.247896,"Los Angeles","California","All","1880",4,0
33.973093,-118.247896,"Los Angeles","California","All","1890",3,0
33.973093,-118.247896,"Los Angeles","California","All","1910",2,0
33.973093,-118.247896,"Los Angeles","California","All","1920",14,0
33.973093,-118.247896,"Los Angeles","California","All","1930",19,0
33.973093,-118.247896,"Los Angeles","California","All","1950",18,0
37.621944,-122.381944,"San Francisco","California","All","1910",3,0
29.7652,-95.3657,"Houston","Texas","All","1910",3,0
29.7652,-95.3657,"Houston","Texas","All","1920",4,0
41.4918,-81.6757,"Cleveland","Ohio","All","1910",6,0
41.4918,-81.6757,"Cleveland","Ohio","All","1960",9,0
33.401559,-86.705511,"Birmingham","Alabama","All","1990",1,0
38.082791,-87.754295,"Wadesville","Indiana","All","All",3,0
38.082791,-87.754295,"Wadesville","Indiana","All","1930",3,0
38.017394,-84.485423,"Lexington","Kentucky","All","All",5,0
38.017394,-84.485423,"Lexington","Kentucky","All","1970",1,0
38.017394,-84.485423,"Lexington","Kentucky","Music","1970",1,0
38.017394,-84.485423,"Lexington","Kentucky","Poetry","1970",1,0
38.017394,-84.485423,"Lexington","Kentucky","Music","All",1,0
38.017394,-84.485423,"Lexington","Kentucky","Poetry","All",1,0
39.925833,-75.12,"Camden","New Jersey","All","1910",1,0
41.20078,-90.741629,"Aledo","Illinois","All","All",3,0
41.20078,-90.741629,"Aledo","Illinois","All","1930",2,0
41.20078,-90.741629,"Aledo","Illinois","All","1940",2,0
39.778839,-74.930808,"Berlin","New Jersey","All","All",1,0
39.778839,-74.930808,"Berlin","New Jersey","All","1930",1,0
42.105308,-89.984454,"Mt. Carroll","Illinois","All","All",2,0
42.105308,-89.984454,"Mt. Carroll","Illinois","All","1930",2,0
38.218865,-86.114465,"Corydon","Indiana","All","All",2,0
38.218865,-86.114465,"Corydon","Indiana","All","1930",2,0
39.895449,-75.041726,"Haddonfield","New Jersey","All","All",1,0
39.895449,-75.041726,"Haddonfield","New Jersey","All","1930",1,0
39.550907,-82.562572,"Rockbridge","Ohio","All","All",2,0
39.550907,-82.562572,"Rockbridge","Ohio","All","1930",2,0
33.561693,-93.303891,"Rosston","Arkansas","All","All",1,0
33.561693,-93.303891,"Rosston","Arkansas","All","1930",1,0
40.390106,-77.863704,"Mt. Union","Pennsylvania","All","All",1,0
40.390106,-77.863704,"Mt. Union","Pennsylvania","All","1930",1,0
32.431623,-85.68606,"Tuskegee","Alabama","Education","1940",3,0
32.431623,-85.68606,"Tuskegee","Alabama","Education","1950",1,0
32.431623,-85.68606,"Tuskegee","Alabama","All","1960",4,0
32.431623,-85.68606,"Tuskegee","Alabama","Education","1960",1,0
32.431623,-85.68606,"Tuskegee","Alabama","All","1970",4,0
32.431623,-85.68606,"Tuskegee","Alabama","Education","1970",1,0
32.431623,-85.68606,"Tuskegee","Alabama","Education","All",10,0
37.8691,-122.2696,"Berkeley","California","Civil rights","1960",1,0
34.726866,-86.567318,"Huntsville","Alabama","All","1980",5,0
29.7652,-95.3657,"Houston","Texas","Education","1990",1,0
29.7652,-95.3657,"Houston","Texas","Education","All",1,0
32.431623,-85.68606,"Tuskegee","Alabama","Education","1920",3,0
35.996725,-78.896613,"Durham","North Carolina","All","1920",4,0
36.069741,-79.768151,"Greensboro","North Carolina","All","1940",3,0
36.744874,-77.838437,"Lawrenceville","Virginia","All","All",9,0
36.744874,-77.838437,"Lawrenceville","Virginia","All","1930",1,0
33.928199,-80.321008,"Sumter","South Carolina","All","All",1,0
33.928199,-80.321008,"Sumter","South Carolina","All","1930",1,0
41.873996,-72.272774,"Willington","Connecticut","All","1930",4,0
30.505972,-97.747187,"Austin","Texas","All","1960",3,0
43.073,-89.3817,"Madison","Wisconsin","All","1980",6,0
39.360171,-94.788972,"Platte City","Missouri","All","All",1,0
39.360171,-94.788972,"Platte City","Missouri","All","1930",1,0
39.360171,-94.788972,"Platte City","Missouri","All","1940",1,0
40.804015,-74.205477,"Glen Ridge","New Jersey","All","All",1,0
40.804015,-74.205477,"Glen Ridge","New Jersey","All","1990",1,0
40.804015,-74.205477,"Glen Ridge","New Jersey","Comic","1990",1,0
40.804015,-74.205477,"Glen Ridge","New Jersey","Comic","All",1,0
42.357603,-71.068432,"Boston","Massachusetts","All","1980",7,0
39.019106,-77.007613,"Silver Spring","Maryland","Art","1980",1,0
39.019106,-77.007613,"Silver Spring","Maryland","Art","All",2,0
25.779,-80.1982,"Miami","Florida","All","1990",18,0
25.779,-80.1982,"Miami","Florida","All","1960",5,0
34.0004,-81.033418,"Columbia","South Carolina","All","1960",1,0
34.0004,-81.033418,"Columbia","South Carolina","Civil rights","1960",1,0
34.0004,-81.033418,"Columbia","South Carolina","History","1960",1,0
34.0004,-81.033418,"Columbia","South Carolina","Civil rights","All",1,0
34.0004,-81.033418,"Columbia","South Carolina","History","All",1,0
35.301753,-81.864247,"Forest City","North Carolina","All","All",1,0
35.301753,-81.864247,"Forest City","North Carolina","All","1950",1,0
36.3019,-76.2236,"Elizabeth City","North Carolina","All","All",3,0
36.3019,-76.2236,"Elizabeth City","North Carolina","All","1930",1,0
36.3019,-76.2236,"Elizabeth City","North Carolina","Education","1930",1,0
36.3019,-76.2236,"Elizabeth City","North Carolina","Education","All",1,0
35.996725,-78.896613,"Durham","North Carolina","All","1910",1,0
35.772701,-78.632439,"Raleigh","North Carolina","All","1920",4,0
35.772701,-78.632439,"Raleigh","North Carolina","All","1930",6,0
35.772701,-78.632439,"Raleigh","North Carolina","All","1940",4,0
41.885847,-87.618123,"Chicago","Illinois","Health","1960",1,0
41.885847,-87.618123,"Chicago","Illinois","Comic","1990",10,0
41.885847,-87.618123,"Chicago","Illinois","Comic","All",10,0
40.574333,-85.674127,"Marion","Indiana","All","All",2,0
40.574333,-85.674127,"Marion","Indiana","All","1940",1,0
29.960484,-90.075301,"New Orleans","Louisiana","Civil rights","1940",3,0
29.960484,-90.075301,"New Orleans","Louisiana","Civil rights","All",5,0
40.680171,-73.586697,"Roosevelt","New York","All","All",2,0
40.680171,-73.586697,"Roosevelt","New York","All","1990",2,0
40.680171,-73.586697,"Roosevelt","New York","Education","1990",1,0
40.680171,-73.586697,"Roosevelt","New York","Education","All",1,0
35.473235,-96.379133,"Castle","Oklahoma","All","All",1,0
35.473235,-96.379133,"Castle","Oklahoma","All","1900",1,0
33.7564,-84.3918,"Atlanta","Georgia","Poetry","1960",4,0
35.2269,-80.8433,"Charlotte","North Carolina","All","1950",4,0
35.2269,-80.8433,"Charlotte","North Carolina","All","1960",3,0
35.2269,-80.8433,"Charlotte","North Carolina","All","1970",3,0
29.7652,-95.3657,"Houston","Texas","All","1930",4,0
47.611435,-122.330456,"Seattle","Washington","All","1910",3,0
47.611435,-122.330456,"Seattle","Washington","All","1920",2,0
42.347429,-83.060398,"Detroit","Michigan","Education","1960",2,0
37.100565,-76.409939,"Hampton","Virginia","All","1970",13,0
32.2999,-90.1843,"Jackson","Mississippi","Education","1960",3,0
32.2999,-90.1843,"Jackson","Mississippi","Health","1960",1,0
32.2999,-90.1843,"Jackson","Mississippi","Education","All",9,0
32.2999,-90.1843,"Jackson","Mississippi","Health","All",2,0
41.556895,-72.665225,"Middletown","Connecticut","All","All",3,0
41.556895,-72.665225,"Middletown","Connecticut","All","1980",1,0
39.6368,-80.018,"Morgantown","West Virginia","All","All",4,0
39.6368,-80.018,"Morgantown","West Virginia","All","1990",2,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","Culture","1990",2,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","Culture","All",3,0
33.515884,-90.172589,"Greenwood","Mississippi","All","1970",1,0
32.84386,-83.598686,"Macon","Georgia","All","1890",2,0
37.39233,-120.6132,"Winton","California","All","All",1,0
37.39233,-120.6132,"Winton","California","All","1990",1,0
40.105155,-83.010069,"Columbus","Ohio","All","1940",4,0
34.225304,-77.937856,"Wilmington","North Carolina","All","All",3,0
34.225304,-77.937856,"Wilmington","North Carolina","All","1980",1,0
42.896659,-78.884575,"Buffalo","New York","All","1960",2,0
32.431623,-85.68606,"Tuskegee","Alabama","Education","1930",3,0
41.885847,-87.618123,"Chicago","Illinois","History","1910",1,0
41.885847,-87.618123,"Chicago","Illinois","Poetry","1910",3,0
35.920322,-79.037189,"Chapel Hill","North Carolina","All","All",5,0
35.920322,-79.037189,"Chapel Hill","North Carolina","All","1960",1,0
35.920322,-79.037189,"Chapel Hill","North Carolina","Civil rights","1960",1,0
35.920322,-79.037189,"Chapel Hill","North Carolina","Civil rights","All",1,0
39.213876,-94.63318,"Kansas City","Missouri","Culture","1980",1,0
39.213876,-94.63318,"Kansas City","Missouri","History","1980",3,0
39.213876,-94.63318,"Kansas City","Missouri","Culture","All",1,0
39.213876,-94.63318,"Kansas City","Missouri","History","All",3,0
32.779506,-79.937069,"Charleston","South Carolina","All","1860",4,0
36.921341,-89.334207,"Charleston","Missouri","All","All",1,0
36.921341,-89.334207,"Charleston","Missouri","All","1930",1,0
31.072298,-97.472025,"Belton","Texas","All","All",1,0
31.072298,-97.472025,"Belton","Texas","All","1930",1,0
35.0455,-85.3081,"Chattanooga","Tennessee","All","1920",1,0
39.061947,-96.787338,"Fort Riley","Kansas","All","All",1,0
39.061947,-96.787338,"Fort Riley","Kansas","All","1930",1,0
39.061947,-96.787338,"Fort Riley","Kansas","All","1940",1,0
39.917496,-75.548738,"Cheyney","Pennsylvania","All","All",4,0
39.917496,-75.548738,"Cheyney","Pennsylvania","All","1940",1,0
39.917496,-75.548738,"Cheyney","Pennsylvania","All","1990",1,0
39.917496,-75.548738,"Cheyney","Pennsylvania","All","1980",1,0
43.0343,-87.9151,"Milwaukee","Wisconsin","All","1970",19,0
43.0343,-87.9151,"Milwaukee","Wisconsin","Civil rights","1970",2,0
43.0343,-87.9151,"Milwaukee","Wisconsin","Civil rights","All",4,0
41.597916,-87.593814,"South Holland","Illinois","All","All",3,0
41.597916,-87.593814,"South Holland","Illinois","All","1970",2,0
41.608536,-87.661115,"Harvey","Illinois","All","All",3,0
41.608536,-87.661115,"Harvey","Illinois","All","1960",1,0
41.608536,-87.661115,"Harvey","Illinois","All","1970",2,0
41.506202,-87.613209,"Chicago Heights","Illinois","All","All",2,0
41.506202,-87.613209,"Chicago Heights","Illinois","All","1980",1,0
41.888601,-87.798598,"Oak Park","Illinois","All","All",1,0
41.888601,-87.798598,"Oak Park","Illinois","All","1980",1,0
29.960484,-90.075301,"New Orleans","Louisiana","Culture","1980",1,0
38.912217,-77.017691,"Washington","District of Columbia","Health","1980",7,0
34.589599,-86.98868,"Decatur","Alabama","All","All",3,0
34.589599,-86.98868,"Decatur","Alabama","All","1930",1,0
40.6913,-73.8061,"Jamaica","New York","All","1980",1,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","All","1900",4,0
39.1063,-84.5356,"Cincinnati","Ohio","All","1890",2,0
35.610222,-88.814011,"Jackson","Tennessee","All","1860",1,0
39.775006,-86.109348,"Indianapolis","Indiana","All","1920",7,1
40.1162,-75.0141,"Philadelphia","Pennsylvania","All","1850",3,0
37.780595,-122.216587,"Oakland","California","All","1920",4,0
27.438233,-80.443963,"Fort Pierce","Florida","All","All",2,0
27.438233,-80.443963,"Fort Pierce","Florida","All","1950",1,0
42.738805,-84.476409,"East Lansing","Michigan","All","1980",2,0
32.779506,-79.937069,"Charleston","South Carolina","All","1970",1,0
42.522871,-89.039897,"Beloit","Wisconsin","All","All",2,0
42.522871,-89.039897,"Beloit","Wisconsin","All","1980",2,0
37.780595,-122.216587,"Oakland","California","History","1970",2,0
30.428563,-84.259337,"Tallahassee","Florida","All","1980",2,0
39.29463,-76.625203,"Baltimore","Maryland","All","1920",2,0
35.597075,-82.556533,"Asheville","North Carolina","All","1940",3,0
35.945,-97.255,"Langston","Oklahoma","All","All",5,0
35.945,-97.255,"Langston","Oklahoma","All","1910",1,0
42.054551,-87.694331,"Evanston","Illinois","All","1970",2,0
42.054551,-87.694331,"Evanston","Illinois","History","1970",1,0
42.054551,-87.694331,"Evanston","Illinois","History","All",1,0
40.694021,-73.99034,"Brooklyn","New York","All","1890",1,0
32.779506,-79.937069,"Charleston","South Carolina","All","1910",1,0
35.2269,-80.8433,"Charlotte","North Carolina","Education","1910",1,0
35.2269,-80.8433,"Charlotte","North Carolina","Education","All",3,0
37.100565,-76.409939,"Hampton","Virginia","All","1910",3,0
39.1063,-84.5356,"Cincinnati","Ohio","All","1980",6,0
39.1063,-84.5356,"Cincinnati","Ohio","All","1950",3,0
39.1063,-84.5356,"Cincinnati","Ohio","All","1830",1,0
39.1063,-84.5356,"Cincinnati","Ohio","All","1840",2,0
42.357603,-71.068432,"Boston","Massachusetts","Art","1910",1,0
42.357603,-71.068432,"Boston","Massachusetts","Poetry","1910",1,0
47.666485,-117.436527,"Spokane","Washington","All","All",1,0
47.666485,-117.436527,"Spokane","Washington","All","1900",1,0
47.666485,-117.436527,"Spokane","Washington","All","1910",1,0
41.634893,-87.462734,"East Chicago","Indiana","All","All",3,0
41.634893,-87.462734,"East Chicago","Indiana","All","1970",1,0
40.61978,-74.425298,"Plainfield","New Jersey","All","1980",1,0
29.298272,-94.79297,"Galveston","Texas","All","All",13,0
29.298272,-94.79297,"Galveston","Texas","All","1890",4,0
29.298272,-94.79297,"Galveston","Texas","All","1900",3,0
29.298272,-94.79297,"Galveston","Texas","All","1910",3,0
29.298272,-94.79297,"Galveston","Texas","All","1920",5,0
38.912217,-77.017691,"Washington","District of Columbia","Civil rights","1950",2,0
33.7564,-84.3918,"Atlanta","Georgia","Civil rights","1960",9,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","Civil rights","1960",2,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","Civil rights","All",3,0
38.912217,-77.017691,"Washington","District of Columbia","Civil rights","1980",4,0
32.524398,-92.715785,"Grambling","Louisiana","Art","1980",1,0
32.524398,-92.715785,"Grambling","Louisiana","Art","All",1,0
33.502545,-80.859282,"Orangeburg","South Carolina","All","1970",1,0
33.502545,-80.859282,"Orangeburg","South Carolina","Poetry","1970",1,0
33.502545,-80.859282,"Orangeburg","South Carolina","Poetry","All",1,0
33.7564,-84.3918,"Atlanta","Georgia","Poetry","1930",1,0
33.7564,-84.3918,"Atlanta","Georgia","Poetry","1940",3,0
30.6959,-88.0434,"Mobile","Alabama","All","1920",3,0
41.4918,-81.6757,"Cleveland","Ohio","All","1920",4,0
41.4918,-81.6757,"Cleveland","Ohio","All","1930",4,0
41.4918,-81.6757,"Cleveland","Ohio","All","1880",1,0
41.4918,-81.6757,"Cleveland","Ohio","All","1890",1,0
41.4918,-81.6757,"Cleveland","Ohio","All","1900",2,0
41.4918,-81.6757,"Cleveland","Ohio","All","1950",5,0
29.960484,-90.075301,"New Orleans","Louisiana","Music","1950",1,0
29.960484,-90.075301,"New Orleans","Louisiana","Poetry","1950",1,0
42.2986,-71.3016,"Wellesley","Massachusetts","All","1990",1,0
40.769614,-74.207723,"East Orange","New Jersey","All","All",4,0
40.769614,-74.207723,"East Orange","New Jersey","All","1950",1,0
38.383611,-81.765556,"Institute","West Virginia","All","1930",11,0
38.383611,-81.765556,"Institute","West Virginia","All","1940",8,0
38.8335,-104.8206,"Colorado Springs","Colorado","All","All",2,0
38.8335,-104.8206,"Colorado Springs","Colorado","All","1930",1,0
38.8335,-104.8206,"Colorado Springs","Colorado","Health","1930",1,0
38.8335,-104.8206,"Colorado Springs","Colorado","Health","All",1,0
37.044056,-95.632756,"Coffeyville","Kansas","All","1900",2,0
32.529874,-93.070558,"Gibsland","Louisiana","All","All",1,0
32.529874,-93.070558,"Gibsland","Louisiana","All","1920",1,0
30.428563,-84.259337,"Tallahassee","Florida","All","1920",2,0
38.979696,-76.743497,"Bowie","Maryland","All","All",1,0
38.979696,-76.743497,"Bowie","Maryland","All","1930",1,0
38.912217,-77.017691,"Washington","District of Columbia","Health","1930",3,0
38.634616,-90.191313,"St. Louis","Missouri","All","1970",3,0
33.502545,-80.859282,"Orangeburg","South Carolina","All","1920",1,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","All","1830",3,1
33.7564,-84.3918,"Atlanta","Georgia","Health","1990",4,0
33.7564,-84.3918,"Atlanta","Georgia","History","1990",3,0
33.7564,-84.3918,"Atlanta","Georgia","Poetry","1990",4,0
40.907863,-73.837961,"Mt. Vernon","New York","All","1940",2,0
40.907863,-73.837961,"Mt. Vernon","New York","Education","1940",1,0
40.907863,-73.837961,"Mt. Vernon","New York","History","1940",1,0
40.907863,-73.837961,"Mt. Vernon","New York","Education","All",1,0
40.907863,-73.837961,"Mt. Vernon","New York","History","All",1,0
38.349,-81.630606,"Charleston","West Virginia","All","All",6,0
38.349,-81.630606,"Charleston","West Virginia","All","1940",2,0
38.349,-81.630606,"Charleston","West Virginia","Education","1940",1,0
38.349,-81.630606,"Charleston","West Virginia","Education","All",2,0
32.3743,-86.3118,"Montgomery","Alabama","All","1900",3,0
32.3743,-86.3118,"Montgomery","Alabama","All","1910",2,0
38.912217,-77.017691,"Washington","District of Columbia","All","1900",10,0
33.460084,-81.972959,"Augusta","Georgia","All","1860",3,0
35.386611,-119.017063,"Bakersfield","California","All","1910",1,0
34.039659,-117.180352,"Redlands","California","All","All",1,0
34.039659,-117.180352,"Redlands","California","All","1900",1,0
30.422282,-87.224763,"Pensacola","Florida","All","All",3,0
30.422282,-87.224763,"Pensacola","Florida","All","1910",1,0
37.834159,-94.704221,"Fort Scott","Kansas","All","All",3,0
37.834159,-94.704221,"Fort Scott","Kansas","All","1870",1,0
37.834159,-94.704221,"Fort Scott","Kansas","All","1880",1,0
